window_start_s,lag_ms,peak_ratio,confident,comb_ratio,beta
0.0,40.7,27.32,1,1.21,0.50
2.0,40.7,23.07,1,1.07,0.50
4.0,54.3,21.97,1,1.13,0.50
6.0,86.3,22.92,1,1.01,0.50
8.0,72.6,20.92,1,1.26,0.50
10.0,40.7,20.87,1,1.10,0.50
12.0,54.2,24.54,1,1.57,0.50
14.0,54.2,27.45,1,1.65,0.50
16.0,54.3,30.50,1,2.02,0.50
18.0,54.4,27.32,1,1.55,0.50
20.0,54.4,30.16,1,1.29,0.50
22.0,40.8,32.66,1,1.10,0.50
