window_start_s,lag_ms,peak_ratio,confident,comb_ratio,beta
0.0,40.7,34.46,1,1.10,0.80
2.0,40.6,32.74,1,1.17,0.80
4.0,40.8,32.56,1,1.32,0.80
6.0,40.8,36.45,1,1.85,0.80
8.0,40.5,33.51,1,1.50,0.80
10.0,40.5,32.48,1,1.41,0.80
12.0,40.5,30.77,1,1.20,0.80
14.0,72.8,26.82,1,1.06,0.80
16.0,85.2,24.65,1,1.16,0.80
18.0,72.7,25.00,1,1.17,0.80
20.0,72.7,26.73,1,1.16,0.80
22.0,72.7,26.97,1,1.16,0.80
