window_start_s,lag_ms,peak_ratio,confident,comb_ratio,beta
0.0,40.7,31.05,1,1.54,0.70
2.0,40.6,29.54,1,1.55,0.70
4.0,40.7,29.78,1,1.49,0.70
6.0,40.7,32.35,1,1.69,0.70
8.0,40.5,30.97,1,1.47,0.70
10.0,40.5,29.37,1,1.35,0.70
12.0,40.6,26.66,1,1.11,0.70
14.0,72.7,24.88,1,1.20,0.70
16.0,72.7,21.98,1,1.33,0.70
18.0,72.7,25.02,1,1.37,0.70
20.0,72.7,26.34,1,1.44,0.70
22.0,72.7,26.84,1,1.38,0.70
