window_start_s,lag_ms,peak_ratio,confident,comb_ratio,beta
0.0,40.6,31.87,1,1.45,0.80
2.0,40.7,29.71,1,1.22,0.80
4.0,40.8,28.42,1,1.20,0.80
6.0,40.7,31.20,1,1.25,0.80
8.0,40.8,28.98,1,1.26,0.80
10.0,40.7,27.34,1,1.32,0.80
12.0,40.8,25.79,1,1.31,0.80
14.0,40.8,25.97,1,1.53,0.80
16.0,54.3,28.57,1,1.70,0.80
18.0,54.4,29.01,1,1.33,0.80
20.0,54.4,33.88,1,1.45,0.80
22.0,40.8,40.84,1,1.58,0.80
