window_start_s,lag_ms,peak_ratio,confident,comb_ratio,beta
0.0,48.3,28.85,1,1.52,0.70
2.0,43.0,29.45,1,1.31,0.70
4.0,43.0,26.60,1,1.31,0.70
6.0,54.2,26.66,1,1.33,0.70
8.0,54.2,33.01,1,1.41,0.70
10.0,48.3,31.51,1,1.28,0.70
12.0,48.3,31.13,1,1.48,0.70
14.0,40.5,28.50,1,1.31,0.70
16.0,40.5,30.74,1,1.38,0.70
18.0,40.5,25.84,1,1.17,0.70
20.0,43.0,22.64,1,1.12,0.70
22.0,48.3,26.25,1,1.33,0.70
