window_start_s,lag_ms,peak_ratio,confident,comb_ratio,beta
0.0,40.7,33.73,1,1.39,0.70
2.0,40.7,30.05,1,1.21,0.70
4.0,48.3,28.02,1,1.31,0.70
6.0,40.7,30.21,1,1.11,0.70
8.0,40.8,26.93,1,1.18,0.70
10.0,40.7,27.69,1,1.34,0.70
12.0,40.8,26.12,1,1.33,0.70
14.0,54.3,28.49,1,1.63,0.70
16.0,54.3,32.27,1,1.83,0.70
18.0,54.4,31.74,1,1.39,0.70
20.0,54.4,35.57,1,1.38,0.70
22.0,40.8,41.97,1,1.41,0.70
